alt,lat,tilt_deg,landed,final_alt,landing_vel,final_att,lateral_err,control_effort,flight_time
150,40,20,0,133.7967529296875,20.76939582824707,108.50995635986328,39.17925262451172,138.18157958984375,1.04
150,40,25,0,134.7507781982422,20.54612922668457,107.9007339477539,39.25227737426758,137.83740234375,1.02
150,40,30,0,135.80020141601562,20.228612899780273,109.7790756225586,39.432804107666016,135.83892822265625,1.0
150,50,0,0,132.46029663085938,20.986284255981445,109.78915405273438,48.50239562988281,97.4025650024414,1.06
150,50,5,0,132.47427368164062,21.03471565246582,109.87386322021484,48.546627044677734,114.58849334716797,1.06
150,50,10,0,133.02008056640625,20.75816535949707,108.0541000366211,48.750362396240234,133.27569580078125,1.04
150,50,15,0,133.7118682861328,20.482009887695312,108.03590393066406,48.98735427856445,143.07835388183594,1.02
150,50,20,0,134.53884887695312,20.217716217041016,108.35892486572266,49.10127258300781,141.88400268554688,1.0
150,50,25,0,135.0745849609375,20.314809799194336,111.35084533691406,49.12992477416992,143.41717529296875,1.0
150,50,30,0,136.10662841796875,20.015045166015625,112.23222351074219,49.26729202270508,141.87530517578125,0.98
